REF;DESIGNATION;COLOR;SIZE;COLOR CODE;SIZE CODE;QUANTITY;BARCODE;SKU;GS1_EAN13
SP800;Eco-friendly unisex socks;Almond Green;43/45 EU;92247;92246;28;;SP800_92247_92246;3663938282206
SP800;Eco-friendly unisex socks;Amazon Green;39/41 EU;92248;92244;83;;SP800_92248_92244;3663938282244
SP800;Eco-friendly unisex socks;Amazon Green;41/43 EU;92248;92245;46;;SP800_92248_92245;3663938282251
SP800;Eco-friendly unisex socks;Amazon Green;43/45 EU;92248;92246;105;;SP800_92248_92246;3663938282268
SP800;Eco-friendly unisex socks;Amazon Green Heather;39/41 EU;92249;92244;108;;SP800_92249_92244;3663938282213
SP800;Eco-friendly unisex socks;Amazon Green Heather;41/43 EU;92249;92245;44;;SP800_92249_92245;3663938282220
SP800;Eco-friendly unisex socks;Amazon Green Heather;43/45 EU;92249;92246;105;;SP800_92249_92246;3663938282237
SP800;Eco-friendly unisex socks;Apricot;39/41 EU;92250;92244;0;;SP800_92250_92244;3663938282275
SP800;Eco-friendly unisex socks;Apricot;41/43 EU;92250;92245;0;;SP800_92250_92245;3663938282282
SP800;Eco-friendly unisex socks;Apricot;43/45 EU;92250;92246;47;;SP800_92250_92246;3663938282299
SP800;Eco-friendly unisex socks;Aquamarine;39/41 EU;92251;92244;49;;SP800_92251_92244;3663938282305
SP800;Eco-friendly unisex socks;Aquamarine;41/43 EU;92251;92245;38;;SP800_92251_92245;3663938282312
SP800;Eco-friendly unisex socks;Aquamarine;43/45 EU;92251;92246;39;;SP800_92251_92246;3663938282329
SP800;Eco-friendly unisex socks;Black;39/41 EU;92252;92244;341;;SP800_92252_92244;3663938282336
SP800;Eco-friendly unisex socks;Black;41/43 EU;92252;92245;113;;SP800_92252_92245;3663938282343
SP800;Eco-friendly unisex socks;Black;43/45 EU;92252;92246;271;;SP800_92252_92246;3663938282350
SP800;Eco-friendly unisex socks;Clementine Heather;39/41 EU;92253;92244;0;;SP800_92253_92244;3663938282367
SP800;Eco-friendly unisex socks;Clementine Heather;41/43 EU;92253;92245;0;;SP800_92253_92245;3663938282374
SP800;Eco-friendly unisex socks;Clementine Heather;43/45 EU;92253;92246;61;;SP800_92253_92246;3663938282381
SP800;Eco-friendly unisex socks;Cool Blue;39/41 EU;92254;92244;83;;SP800_92254_92244;3663938282428
SP800;Eco-friendly unisex socks;Cool Blue;41/43 EU;92254;92245;49;;SP800_92254_92245;3663938282435
SP800;Eco-friendly unisex socks;Cool Blue;43/45 EU;92254;92246;93;;SP800_92254_92246;3663938282442
SP800;Eco-friendly unisex socks;Cool Blue Heather;39/41 EU;92255;92244;108;;SP800_92255_92244;3663938282398
SP800;Eco-friendly unisex socks;Cool Blue Heather;41/43 EU;92255;92245;99;;SP800_92255_92245;3663938282404
SP800;Eco-friendly unisex socks;Cool Blue Heather;43/45 EU;92255;92246;124;;SP800_92255_92246;3663938282411
SP800;Eco-friendly unisex socks;Curcuma;39/41 EU;92256;92244;67;;SP800_92256_92244;3663938282459
SP800;Eco-friendly unisex socks;Curcuma;41/43 EU;92256;92245;0;;SP800_92256_92245;3663938282466
SP800;Eco-friendly unisex socks;Curcuma;43/45 EU;92256;92246;85;;SP800_92256_92246;3663938282473
SP800;Eco-friendly unisex socks;Dark Cherry;39/41 EU;92257;92244;51;;SP800_92257_92244;3663938282480
SP800;Eco-friendly unisex socks;Dark Cherry;41/43 EU;92257;92245;31;;SP800_92257_92245;3663938282497
SP800;Eco-friendly unisex socks;Dark Cherry;43/45 EU;92257;92246;104;;SP800_92257_92246;3663938282503
SP800;Eco-friendly unisex socks;Deep Plum;39/41 EU;92258;92244;92;;SP800_92258_92244;3663938282510
SP800;Eco-friendly unisex socks;Deep Plum;41/43 EU;92258;92245;88;;SP800_92258_92245;3663938282527
SP800;Eco-friendly unisex socks;Deep Plum;43/45 EU;92258;92246;91;;SP800_92258_92246;3663938282534
SP800;Eco-friendly unisex socks;Green field;39/41 EU;92259;92244;0;;SP800_92259_92244;3663938282541
SP800;Eco-friendly unisex socks;Green field;41/43 EU;92259;92245;9;;SP800_92259_92245;3663938282558
SP800;Eco-friendly unisex socks;Green field;43/45 EU;92259;92246;74;;SP800_92259_92246;3663938282565
SP800;Eco-friendly unisex socks;Grizzly Brown Heather;39/41 EU;92260;92244;82;;SP800_92260_92244;3663938282572
SP800;Eco-friendly unisex socks;Grizzly Brown Heather;41/43 EU;92260;92245;56;;SP800_92260_92245;3663938282589
SP800;Eco-friendly unisex socks;Grizzly Brown Heather;43/45 EU;92260;92246;83;;SP800_92260_92246;3663938282596
SP800;Eco-friendly unisex socks;Hibiscus Red;39/41 EU;92261;92244;16;;SP800_92261_92244;3663938282602
SP800;Eco-friendly unisex socks;Hibiscus Red;41/43 EU;92261;92245;39;;SP800_92261_92245;3663938282619
SP800;Eco-friendly unisex socks;Hibiscus Red;43/45 EU;92261;92246;76;;SP800_92261_92246;3663938282626
SP800;Eco-friendly unisex socks;Iron Grey;39/41 EU;92262;92244;277;;SP800_92262_92244;3663938282633
SP800;Eco-friendly unisex socks;Iron Grey;41/43 EU;92262;92245;436;;SP800_92262_92245;3663938282640
SP800;Eco-friendly unisex socks;Iron Grey;43/45 EU;92262;92246;405;;SP800_92262_92246;3663938282657
SP800;Eco-friendly unisex socks;Ivory;39/41 EU;92263;92244;0;;SP800_92263_92244;3663938282664
SP800;Eco-friendly unisex socks;Ivory;41/43 EU;92263;92245;0;;SP800_92263_92245;3663938282671
SP800;Eco-friendly unisex socks;Ivory;43/45 EU;92263;92246;37;;SP800_92263_92246;3663938282688
SP800;Eco-friendly unisex socks;Jade Green;39/41 EU;92264;92244;0;;SP800_92264_92244;3663938282695
SP800;Eco-friendly unisex socks;Jade Green;41/43 EU;92264;92245;13;;SP800_92264_92245;3663938282701
SP800;Eco-friendly unisex socks;Jade Green;43/45 EU;92264;92246;42;;SP800_92264_92246;3663938282718
SP800;Eco-friendly unisex socks;Light Olive Green;39/41 EU;92265;92244;80;;SP800_92265_92244;3663938282725
SP800;Eco-friendly unisex socks;Light Olive Green;41/43 EU;92265;92245;56;;SP800_92265_92245;3663938282732
SP800;Eco-friendly unisex socks;Light Olive Green;43/45 EU;92265;92246;95;;SP800_92265_92246;3663938282749
SP800;Eco-friendly unisex socks;Mineral Grey;39/41 EU;92266;92244;89;;SP800_92266_92244;3663938282756
SP800;Eco-friendly unisex socks;Mineral Grey;41/43 EU;92266;92245;65;;SP800_92266_92245;3663938282763
SP800;Eco-friendly unisex socks;Mineral Grey;43/45 EU;92266;92246;111;;SP800_92266_92246;3663938282770
SP800;Eco-friendly unisex socks;Moon Grey Heather;39/41 EU;92267;92244;24;;SP800_92267_92244;3663938282787
SP800;Eco-friendly unisex socks;Moon Grey Heather;41/43 EU;92267;92245;14;;SP800_92267_92245;3663938282794
SP800;Eco-friendly unisex socks;Moon Grey Heather;43/45 EU;92267;92246;92;;SP800_92267_92246;3663938282800
SP800;Eco-friendly unisex socks;Navy Blue;39/41 EU;92268;92244;132;;SP800_92268_92244;3663938282848
SP800;Eco-friendly unisex socks;Navy Blue;41/43 EU;92268;92245;298;;SP800_92268_92245;3663938282855
SP800;Eco-friendly unisex socks;Navy Blue;43/45 EU;92268;92246;239;;SP800_92268_92246;3663938282862
SP800;Eco-friendly unisex socks;Navy Blue Heather;39/41 EU;92269;92244;0;;SP800_92269_92244;3663938282817
SP800;Eco-friendly unisex socks;Navy Blue Heather;41/43 EU;92269;92245;48;;SP800_92269_92245;3663938282824
SP800;Eco-friendly unisex socks;Navy Blue Heather;43/45 EU;92269;92246;60;;SP800_92269_92246;3663938282831
SP800;Eco-friendly unisex socks;Organic Khaki;39/41 EU;92270;92244;55;;SP800_92270_92244;3663938282909
SP800;Eco-friendly unisex socks;Organic Khaki;41/43 EU;92270;92245;2;;SP800_92270_92245;3663938282916
SP800;Eco-friendly unisex socks;Organic Khaki;43/45 EU;92270;92246;72;;SP800_92270_92246;3663938282923
SP800;Eco-friendly unisex socks;Organic Khaki Heather;39/41 EU;92271;92244;56;;SP800_92271_92244;3663938282879
SP800;Eco-friendly unisex socks;Organic Khaki Heather;41/43 EU;92271;92245;86;;SP800_92271_92245;3663938282886
SP800;Eco-friendly unisex socks;Organic Khaki Heather;43/45 EU;92271;92246;113;;SP800_92271_92246;3663938282893
SP800;Eco-friendly unisex socks;Paprika;39/41 EU;92272;92244;73;;SP800_92272_92244;3663938282930
SP800;Eco-friendly unisex socks;Paprika;41/43 EU;92272;92245;24;;SP800_92272_92245;3663938282947
SP800;Eco-friendly unisex socks;Paprika;43/45 EU;92272;92246;88;;SP800_92272_92246;3663938282954
SP800;Eco-friendly unisex socks;Parma;39/41 EU;92273;92244;21;;SP800_92273_92244;3663938282961
SP800;Eco-friendly unisex socks;Parma;41/43 EU;92273;92245;66;;SP800_92273_92245;3663938282978
SP800;Eco-friendly unisex socks;Parma;43/45 EU;92273;92246;57;;SP800_92273_92246;3663938282985
SP800;Eco-friendly unisex socks;Peach;39/41 EU;92274;92244;50;;SP800_92274_92244;3663938282992
SP800;Eco-friendly unisex socks;Peach;41/43 EU;92274;92245;65;;SP800_92274_92245;3663938283005
SP800;Eco-friendly unisex socks;Peach;43/45 EU;92274;92246;124;;SP800_92274_92246;3663938283012
SP800;Eco-friendly unisex socks;Peacock Blue;39/41 EU;92275;92244;91;;SP800_92275_92244;3663938283029
SP800;Eco-friendly unisex socks;Peacock Blue;41/43 EU;92275;92245;63;;SP800_92275_92245;3663938283036
SP800;Eco-friendly unisex socks;Peacock Blue;43/45 EU;92275;92246;139;;SP800_92275_92246;3663938283043
SP800;Eco-friendly unisex socks;Petal Rose;39/41 EU;92276;92244;28;;SP800_92276_92244;3663938283050
SP800;Eco-friendly unisex socks;Petal Rose;41/43 EU;92276;92245;82;;SP800_92276_92245;3663938283067
SP800;Eco-friendly unisex socks;Petal Rose;43/45 EU;92276;92246;70;;SP800_92276_92246;3663938283074
SP800;Eco-friendly unisex socks;Pineapple;39/41 EU;92277;92244;0;;SP800_92277_92244;3663938283081
SP800;Eco-friendly unisex socks;Pineapple;41/43 EU;92277;92245;0;;SP800_92277_92245;3663938283098
SP800;Eco-friendly unisex socks;Pineapple;43/45 EU;92277;92246;68;;SP800_92277_92246;3663938283104
SP800;Eco-friendly unisex socks;Raspberry Sorbet;39/41 EU;92278;92244;0;;SP800_92278_92244;3663938283111
SP800;Eco-friendly unisex socks;Raspberry Sorbet;41/43 EU;92278;92245;79;;SP800_92278_92245;3663938283128
SP800;Eco-friendly unisex socks;Raspberry Sorbet;43/45 EU;92278;92246;21;;SP800_92278_92246;3663938283135
SP800;Eco-friendly unisex socks;Sea Blue;39/41 EU;92279;92244;70;;SP800_92279_92244;3663938283142
SP800;Eco-friendly unisex socks;Sea Blue;41/43 EU;92279;92245;0;;SP800_92279_92245;3663938283159
SP800;Eco-friendly unisex socks;Sea Blue;43/45 EU;92279;92246;99;;SP800_92279_92246;3663938283166
SP800;Eco-friendly unisex socks;Volcano Grey Heather;39/41 EU;92280;92244;71;;SP800_92280_92244;3663938283173
SP800;Eco-friendly unisex socks;Volcano Grey Heather;41/43 EU;92280;92245;79;;SP800_92280_92245;3663938283180
SP800;Eco-friendly unisex socks;Volcano Grey Heather;43/45 EU;92280;92246;37;;SP800_92280_92246;3663938283197
SP800;Eco-friendly unisex socks;Wet Sand;39/41 EU;92281;92244;25;;SP800_92281_92244;3663938283203
SP800;Eco-friendly unisex socks;Wet Sand;41/43 EU;92281;92245;0;;SP800_92281_92245;3663938283210
SP800;Eco-friendly unisex socks;Wet Sand;43/45 EU;92281;92246;19;;SP800_92281_92246;3663938283227
SP800;Eco-friendly unisex socks;White;39/41 EU;92282;92244;0;;SP800_92282_92244;3663938283234
SP800;Eco-friendly unisex socks;White;41/43 EU;92282;92245;0;;SP800_92282_92245;3663938283241
SP800;Eco-friendly unisex socks;White;43/45 EU;92282;92246;0;;SP800_92282_92246;3663938283258
SP900;Eco-friendly Men's Round Neck Jumper;Black;S;93546;93540;136;;SP900_93546_93540;3663938718576
SP900;Eco-friendly Men's Round Neck Jumper;Black;M;93546;93541;458;;SP900_93546_93541;3663938718613
SP900;Eco-friendly Men's Round Neck Jumper;Black;L;93546;93542;581;;SP900_93546_93542;3663938718651
SP900;Eco-friendly Men's Round Neck Jumper;Black;XL;93546;93543;283;;SP900_93546_93543;3663938718699
SP900;Eco-friendly Men's Round Neck Jumper;Black;XXL;93546;93544;140;;SP900_93546_93544;3663938718736
SP900;Eco-friendly Men's Round Neck Jumper;Black;3XL;93546;93545;25;;SP900_93546_93545;3663938719108
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;S;93547;93540;157;;SP900_93547_93540;3663938718583
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;M;93547;93541;339;;SP900_93547_93541;3663938718620
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;L;93547;93542;411;;SP900_93547_93542;3663938718668
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;XL;93547;93543;286;;SP900_93547_93543;3663938718705
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;XXL;93547;93544;110;;SP900_93547_93544;3663938718743
SP900;Eco-friendly Men's Round Neck Jumper;Navy Blue;3XL;93547;93545;14;;SP900_93547_93545;3663938719115
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;S;93548;93540;73;;SP900_93548_93540;3663938718590
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;M;93548;93541;321;;SP900_93548_93541;3663938718637
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;L;93548;93542;383;;SP900_93548_93542;3663938718675
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;XL;93548;93543;192;;SP900_93548_93543;3663938718712
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;XXL;93548;93544;57;;SP900_93548_93544;3663938718750
SP900;Eco-friendly Men's Round Neck Jumper;Organic Khaki;3XL;93548;93545;20;;SP900_93548_93545;3663938719122
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;S;93549;93540;0;;SP900_93549_93540;3663938718606
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;M;93549;93541;234;;SP900_93549_93541;3663938718644
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;L;93549;93542;293;;SP900_93549_93542;3663938718682
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;XL;93549;93543;146;;SP900_93549_93543;3663938718729
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;XXL;93549;93544;18;;SP900_93549_93544;3663938718767
SP900;Eco-friendly Men's Round Neck Jumper;Wet Sand;3XL;93549;93545;0;;SP900_93549_93545;3663938719139
SP901;Men's jumper with polo collar;Ivory;S;94220;94215;0;;SP901_94220_94215;3663938718286
SP901;Men's jumper with polo collar;Ivory;M;94220;94216;79;;SP901_94220_94216;3663938718316
SP901;Men's jumper with polo collar;Ivory;L;94220;94217;80;;SP901_94220_94217;3663938718347
SP901;Men's jumper with polo collar;Ivory;XL;94220;94218;5;;SP901_94220_94218;3663938718378
SP901;Men's jumper with polo collar;Ivory;XXL;94220;94219;14;;SP901_94220_94219;3663938718408
SP901;Men's jumper with polo collar;Navy Blue;S;94221;94215;9;;SP901_94221_94215;3663938718293
SP901;Men's jumper with polo collar;Navy Blue;M;94221;94216;64;;SP901_94221_94216;3663938718323
SP901;Men's jumper with polo collar;Navy Blue;L;94221;94217;68;;SP901_94221_94217;3663938718354
SP901;Men's jumper with polo collar;Navy Blue;XL;94221;94218;0;;SP901_94221_94218;3663938718385
SP901;Men's jumper with polo collar;Navy Blue;XXL;94221;94219;0;;SP901_94221_94219;3663938718415
SP901;Men's jumper with polo collar;Organic Khaki;S;94222;94215;0;;SP901_94222_94215;3663938718309
SP901;Men's jumper with polo collar;Organic Khaki;M;94222;94216;58;;SP901_94222_94216;3663938718330
SP901;Men's jumper with polo collar;Organic Khaki;L;94222;94217;67;;SP901_94222_94217;3663938718361
SP901;Men's jumper with polo collar;Organic Khaki;XL;94222;94218;4;;SP901_94222_94218;3663938718392
SP901;Men's jumper with polo collar;Organic Khaki;XXL;94222;94219;0;;SP901_94222_94219;3663938718422
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;S;91967;91961;8;;SP906_91967_91961;3663938326757
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;M;91967;91962;69;;SP906_91967_91962;3663938326740
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;L;91967;91963;314;;SP906_91967_91963;3663938326733
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;XL;91967;91964;0;;SP906_91967_91964;3663938326764
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;XXL;91967;91965;107;;SP906_91967_91965;3663938326771
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Beige Sand Heather;3XL;91967;91966;154;;SP906_91967_91966;3663938326726
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;S;91968;91961;34;;SP906_91968_91961;3663938326818
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;M;91968;91962;90;;SP906_91968_91962;3663938326801
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;L;91968;91963;209;;SP906_91968_91963;3663938326795
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;XL;91968;91964;0;;SP906_91968_91964;3663938326825
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;XXL;91968;91965;81;;SP906_91968_91965;3663938326832
SP906;Eco-friendly Men's Lyocell Full zip Hooded Jumper;Navy Blue;3XL;91968;91966;120;;SP906_91968_91966;3663938326788
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;XS;91975;91969;52;;SP921_91975_91969;3663938327464
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;S;91975;91970;58;;SP921_91975_91970;3663938327440
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;M;91975;91971;207;;SP921_91975_91971;3663938327433
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;L;91975;91972;86;;SP921_91975_91972;3663938327426
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;XL;91975;91973;60;;SP921_91975_91973;3663938327457
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Black;XXL;91975;91974;114;;SP921_91975_91974;3663938327471
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;XS;91976;91969;79;;SP921_91976_91969;3663938327525
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;S;91976;91970;60;;SP921_91976_91970;3663938327501
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;M;91976;91971;59;;SP921_91976_91971;3663938327495
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;L;91976;91972;106;;SP921_91976_91972;3663938327488
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;XL;91976;91973;138;;SP921_91976_91973;3663938327518
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Gemstone Green;XXL;91976;91974;137;;SP921_91976_91974;3663938327532
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;XS;91977;91969;0;;SP921_91977_91969;3663938327587
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;S;91977;91970;0;;SP921_91977_91970;3663938327563
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;M;91977;91971;0;;SP921_91977_91971;3663938327556
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;L;91977;91972;17;;SP921_91977_91972;3663938327549
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;XL;91977;91973;98;;SP921_91977_91973;3663938327570
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Ivory;XXL;91977;91974;151;;SP921_91977_91974;3663938327594
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;XS;91978;91969;25;;SP921_91978_91969;3663938327648
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;S;91978;91970;37;;SP921_91978_91970;3663938327624
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;M;91978;91971;107;;SP921_91978_91971;3663938327617
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;L;91978;91972;55;;SP921_91978_91972;3663938327600
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;XL;91978;91973;45;;SP921_91978_91973;3663938327631
SP921;Eco-friendly ladies’ V-neck lyocell jumper;Navy Blue;XXL;91978;91974;98;;SP921_91978_91974;3663938327655
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;XS;91985;91979;69;;SP922_91985_91979;3663938327709
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;S;91985;91980;0;;SP922_91985_91980;3663938327686
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;M;91985;91981;38;;SP922_91985_91981;3663938327679
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;L;91985;91982;103;;SP922_91985_91982;3663938327662
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;XL;91985;91983;2;;SP922_91985_91983;3663938327693
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Black;XXL;91985;91984;98;;SP922_91985_91984;3663938327716
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;XS;91986;91979;;;SP922_91986_91979;3663938327761
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;S;91986;91980;;;SP922_91986_91980;3663938327747
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;M;91986;91981;;;SP922_91986_91981;3663938327730
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;L;91986;91982;;;SP922_91986_91982;3663938327723
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;XL;91986;91983;;;SP922_91986_91983;3663938327754
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Ivory;XXL;91986;91984;;;SP922_91986_91984;3663938327778
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;XS;91987;91979;91;;SP922_91987_91979;3663938327822
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;S;91987;91980;110;;SP922_91987_91980;3663938327808
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;M;91987;91981;124;;SP922_91987_91981;3663938327792
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;L;91987;91982;104;;SP922_91987_91982;3663938327785
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;XL;91987;91983;1;;SP922_91987_91983;3663938327815
SP922;Eco-friendly Ladies' Lyocell V Neck Jumper;Navy Blue;XXL;91987;91984;97;;SP922_91987_91984;3663938327839
